year,state_name,population,violent_crime,homicide,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft,rape_final
2016,Colorado,5530105,19030,189,3525,11681,152146,23825,108680,19641,3635.0
2016,Connecticut,3587685,8169,79,2711,4588,64875,10107,47642,7126,791.0
2016,District of Columbia,684336,8236,136,3500,4067,32377,2361,27089,2927,533.0
2016,Delaware,952698,4859,58,1359,3131,26370,5028,19812,1530,311.0
2016,Florida,20656589,88700,1111,20175,59816,553812,100325,410352,43135,7598.0
2016,Georgia,10313620,40268,682,12114,24091,307305,62715,218127,26463,3381.0
2016,Hawaii,1428683,3452,35,985,1831,42353,5983,30871,5499,601.0
2016,Iowa,3130869,9170,73,1150,6669,65888,15306,45580,5002,1278.0
2016,Idaho,1680026,3876,49,213,2895,29357,6318,20962,2077,719.0
2016,Illinois,12835726,56054,1061,17829,32161,263256,48193,195196,19867,5003.0
2016,Indiana,6634007,26516,431,7291,16345,168460,33567,120454,14439,2449.0
2016,Kansas,2907731,11665,132,1757,8158,82293,14759,60119,7415,1618.0
2016,Kentucky,4436113,10452,265,3371,5068,97713,20932,66833,9948,1748.0
2016,Louisiana,4686157,26477,555,5575,18528,154511,34689,109492,10330,1819.0
2016,Massachusetts,6823721,25975,135,5365,18334,106430,19204,79155,8071,2141.0
2016,Maryland,6024752,29019,536,10815,15841,139716,24832,100995,13889,1827.0
2016,Maine,1330232,1649,20,268,948,21908,4001,17131,776,413.0
2016,Michigan,9933445,45782,612,7123,30779,190249,39738,130249,20262,7268.0
2016,Minnesota,5525050,13365,101,3730,7185,117723,18582,90421,8720,2349.0
2016,Missouri,6091176,31720,538,6576,22049,170661,31716,120649,18296,2557.0
2016,Mississippi,2985415,8411,237,2433,4459,82521,23489,54725,4307,1282.0
2016,Montana,1038656,3886,37,268,2983,28156,3966,21427,2763,598.0
2016,North Carolina,10156689,37767,678,9336,24906,277765,72082,190377,15306,2847.0
2016,North Dakota,755548,1905,16,181,1352,17451,3248,12249,1954,356.0
2016,Nebraska,1907603,5661,49,946,3558,43197,6459,32009,4729,1108.0
2016,New Hampshire,1335015,2668,19,431,1609,20323,2989,16454,880,609.0
2016,New Jersey,8978416,21861,378,8940,11089,138012,25229,101459,11324,1454.0
2016,New Mexico,2085432,14585,139,2737,10182,81930,17280,52907,11743,1527.0
2016,Nevada,2939254,19924,228,6338,11629,75922,18816,43949,13157,1729.0
2016,New York,19836286,74315,629,22310,45095,305224,39850,250990,14384,6281.0
2016,Ohio,11622554,35759,683,12574,16748,300945,67081,214102,19762,5754.0
2016,Oklahoma,3921207,17855,247,3174,12334,118010,29376,76358,12276,2100.0
2016,Oregon,4085989,10983,116,2307,6776,121716,16919,91507,13290,1784.0
2016,Pennsylvania,12787085,40389,674,12314,22942,222394,35178,174147,13069,4459.0
2016,Rhode Island,1057566,2529,29,541,1514,18910,3650,14157,1103,445.0
2016,South Carolina,4959822,25137,358,4071,18217,161534,33149,114455,13930,2491.0
2016,South Dakota,861542,3636,28,274,2808,17207,3002,12705,1500,526.0
2016,Tennessee,6649404,42459,495,7829,31332,191199,40607,135353,15239,2803.0
2016,Texas,27904862,121064,1478,33298,72842,769892,148796,552106,68990,13446.0
2016,Utah,3044321,7406,74,1528,4244,90561,12938,68261,9362,1560.0
2016,Virginia,8414380,18495,482,4826,10357,157292,20159,127285,9848,2830.0
2016,Vermont,623354,851,14,78,589,9705,1884,7637,184,170.0
2016,Washington,7280934,22101,195,5649,13124,254994,49249,173423,32322,3133.0
2016,Wisconsin,5772917,17716,232,4707,10772,111911,19498,82455,9958,2005.0
2016,West Virginia,1828637,6633,85,720,5144,37282,9127,25657,2498,684.0
2016,Wyoming,584910,1431,20,59,1146,11460,1771,8889,800,206.0
2017,Alaska,739786,6338,62,952,4250,26203,4167,17782,4254,1074.0
2017,Alabama,4875120,25469,419,4233,18816,143774,31270,99707,12797,2001.0
2017,Arkansas,3002997,16996,249,1998,12609,94419,22369,64795,7255,2140.0
2017,Arizona,7048876,35647,422,7440,24163,204999,37722,148251,19026,3622.0
2017,California,39399349,178597,1830,56625,105418,987063,176679,642019,168365,14724.0
2017,Colorado,5615902,20901,222,3868,12790,152032,22618,107470,21944,4021.0
2017,Connecticut,3573880,8190,105,2813,4422,63646,8906,47418,7322,850.0
2017,District of Columbia,695691,6976,116,2625,3791,29736,1809,25340,2587,444.0
2017,Delaware,957078,4377,51,1082,2893,23430,3960,18108,1362,351.0
2017,Florida,20976812,85606,1057,18597,58016,527125,88835,395375,42915,7936.0
2017,Georgia,10413055,37118,681,9844,23947,297651,55363,216252,26036,2646.0
2017,Hawaii,1424203,3577,39,1077,1894,40392,5549,29574,5269,567.0
2017,Iowa,3143637,9038,98,1269,6366,65652,14711,45441,5500,1305.0
2017,Idaho,1718904,4111,42,222,3092,28557,5837,20570,2150,755.0
2017,Illinois,12786196,55777,983,17731,31639,255108,43355,190860,20893,5424.0
2017,Indiana,6660082,26307,413,7035,16247,158932,29799,114395,14738,2612.0
2017,Kansas,2910689,11654,134,1633,8383,79387,13102,58891,7394,1504.0
2017,Kentucky,4453874,10292,265,2967,5243,95899,20535,65006,10358,1817.0
2017,Louisiana,4670818,25986,576,5385,18175,157272,34135,112042,11095,1850.0
2017,Massachusetts,6863246,24318,172,4874,17073,97977,16916,73573,7488,2199.0
2017,Maryland,6024891,30321,558,11189,16862,134705,23526,97657,13522,1712.0
2017,Maine,1335063,1610,23,249,868,20142,3337,16012,793,470.0
2017,Michigan,9976447,44883,569,6508,30696,179839,35833,124410,19596,7110.0
2017,Minnesota,5568155,13345,114,3627,7199,122430,18828,93602,10000,2405.0
2017,Missouri,6108612,32450,599,6362,22752,173380,30086,123356,19938,2737.0
2017,Mississippi,2989663,7661,190,2492,4321,82764,22449,55968,4347,658.0
2017,Montana,1053090,3937,41,234,3023,27294,3623,21073,2598,639.0
2017,North Carolina,10270800,38043,622,9884,25593,265483,65247,184119,16117,1944.0
2017,North Dakota,755176,2133,10,183,1534,16653,2947,11944,1762,406.0
2017,Nebraska,1917575,5979,42,1020,3726,43856,6513,32064,5279,1191.0
2017,New Hampshire,1349767,2642,13,441,1569,18550,2554,15087,909,619.0
2017,New Jersey,8888543,20604,324,7895,10880,140086,23891,104025,12170,1505.0
2017,New Mexico,2093395,16300,144,3732,11180,81865,17872,52284,11709,1244.0
2017,Nevada,2972405,16663,266,4841,9660,78320,20049,45459,12812,1896.0
2017,New York,19590719,70746,550,20122,43777,293390,34928,245093,13369,6297.0
2017,Ohio,11664129,34621,741,11224,16823,280557,57521,202320,20716,5833.0
2017,Oklahoma,3932640,17989,243,3007,12519,113611,28749,72546,12316,2220.0
2017,Oregon,4146592,11629,105,2474,7058,122524,17415,88091,17018,1992.0
2017,Pennsylvania,12790447,40030,742,11777,23295,210316,31925,165434,12957,4216.0
2017,Rhode Island,1056486,2474,21,474,1525,18585,3219,13882,1484,454.0
2017,South Carolina,5021219,25412,380,3884,18572,160368,31165,114931,14272,2576.0
2017,South Dakota,873286,3753,27,264,2887,16588,2835,12285,1468,575.0
2017,Tennessee,6708794,43940,538,7867,32507,198028,38819,140636,18573,3028.0
2017,Texas,28322717,123984,1405,32120,75923,723143,133458,521767,67918,14536.0
2017,Utah,3103118,7515,74,1498,4185,86201,11780,64955,9466,1758.0
2017,Virginia,8465207,17811,470,4331,9984,152515,18524,123812,10179,3026.0
2017,Vermont,624525,1082,17,100,711,9339,1945,7169,225,254.0
2017,Washington,7425432,22483,226,5386,13571,235206,43687,162154,29365,3300.0
2017,Wisconsin,5792051,18638,192,4370,11899,104908,17570,77868,9470,2177.0
2017,West Virginia,1817048,6564,98,673,5000,32560,7557,21917,3086,793.0
2017,Wyoming,578934,1358,14,98,993,10528,1556,8211,761,253.0
2017,TOTAL,325147121,1283875,17294,320596,810319,7682988,1397045,5513000,772943,135666.0
2018,Alaska,735139,6555,47,896,4400,24345,3985,16364,3996,1212.0
2018,Alabama,4887681,25567,383,4047,19105,138702,29101,96328,13273,2032.0
2018,Arkansas,3009733,16904,222,1593,12748,89177,19520,62350,7307,2341.0
2018,Arizona,7158024,34053,383,6509,23556,192730,31787,141789,19154,3605.0
2018,California,39461588,176604,1739,54328,105031,941644,164645,621779,155220,15506.0
2018,Colorado,5691287,22851,215,3781,14527,154292,21757,110518,22017,4328.0
2018,Connecticut,3571520,7485,86,2205,4321,59356,7983,44181,7192,873.0
2018,District of Columbia,701547,6995,160,2415,3970,30726,1788,26345,2593,450.0
2018,Delaware,965479,4079,46,861,2838,22405,3154,17780,1471,334.0
2018,Florida,21244317,81980,1107,16884,55551,486017,71933,372919,41165,8438.0
2018,Georgia,10511131,35619,647,8499,23675,277803,46816,205631,25356,2798.0
2018,Hawaii,1420593,3622,40,951,1922,41027,5709,29600,5718,709.0
2018,Iowa,3148618,8303,70,989,6118,57024,12433,39498,5093,1126.0
2018,Idaho,1750536,4196,34,195,3040,25822,4990,18876,1956,927.0
2018,Illinois,12723071,52343,902,14251,31084,246679,39317,187517,19845,6106.0
2018,Indiana,6695497,25009,418,5737,16368,146948,25894,105861,15193,2486.0
2018,Kansas,2911359,12861,122,1420,9655,77449,12792,56726,7931,1664.0
2018,Kentucky,4461153,9719,250,2469,5125,89235,17462,61313,10460,1875.0
2018,Louisiana,4659690,25314,533,4600,18076,152996,31291,110066,11639,2105.0
2018,Massachusetts,6882635,23424,138,4084,16737,87658,14095,66968,6595,2465.0
2018,Maryland,6035802,28330,491,9716,16132,122945,18910,91887,12148,1991.0
2018,Maine,1339057,1500,23,228,802,18201,2712,14712,777,447.0
2018,Michigan,9984072,45176,555,5638,31082,166186,31834,116876,17476,7901.0
2018,Minnesota,5606249,12403,107,2946,6875,112186,16206,85849,10131,2475.0
2018,Missouri,6121623,30696,599,5206,21956,162698,27345,115506,19847,2935.0
2018,Mississippi,2981020,7929,214,1700,5419,71701,20355,46201,5145,596.0
2018,Montana,1060665,4040,37,270,3164,26787,3329,20641,2817,569.0
2018,North Carolina,10381615,36980,574,7573,26200,243323,57450,169376,16497,2633.0
2018,North Dakota,758080,2154,18,158,1569,15621,2742,11088,1791,409.0
2018,Nebraska,1925614,5583,44,736,3513,40193,5308,29987,4898,1290.0
2018,New Hampshire,1353465,2404,21,342,1463,17201,1908,14396,897,578.0
2018,New Jersey,8886025,18536,285,6364,10463,125155,19232,94886,11037,1424.0
2018,New Mexico,2092741,17637,153,2646,13536,70722,16102,44592,10028,1302.0
2018,Nevada,3027341,16715,202,3862,10322,73998,17741,44341,11916,2329.0
2018,New York,19530351,68512,562,18191,43182,281543,31158,237243,13142,6577.0
2018,Ohio,11676341,34426,596,9608,18370,257848,49456,188433,19959,5852.0
2018,Oklahoma,3940235,18701,215,2805,13250,114395,27178,73799,13418,2431.0
2018,Oregon,4181886,12146,86,2515,7431,122401,16515,89191,16695,2114.0
2018,Pennsylvania,12800922,39099,784,9854,23971,190633,27054,150441,13138,4490.0
2018,Rhode Island,1058287,2326,16,453,1363,17625,2817,13270,1538,494.0
2018,South Carolina,5084156,25463,411,3592,18810,156330,29957,111427,14946,2650.0
2018,South Dakota,878698,3483,12,222,2632,15191,2502,11237,1452,617.0
2018,Tennessee,6771631,42687,508,7222,31946,192897,33538,138710,20649,3011.0
2018,Texas,28628666,118197,1327,28339,73433,681143,117897,493238,70008,15098.0
2018,Utah,3153550,7551,63,1237,4397,76294,10079,58406,7809,1854.0
2018,Virginia,8501286,17357,417,3610,10258,142931,15659,116496,10776,3072.0
2018,Vermont,624358,1155,11,73,745,8211,1496,6451,264,326.0
2018,Washington,7523869,23719,236,5557,14316,223256,40434,154941,27881,3610.0
2018,Wisconsin,5807406,17365,175,3493,11364,91238,14180,68380,8678,2333.0
2018,West Virginia,1804291,5411,76,333,4286,27888,5916,19783,2189,716.0
2018,Wyoming,577601,1235,14,75,885,10308,1551,7974,783,261.0
2018,TOTAL,326687501,1252399,16374,281278,810982,7219084,1235013,5232167,751904,143765.0
2019,Alaska,733603,6346,69,826,4349,21293,3558,15118,2617,1102.0
2019,Alabama,4907965,24769,390,3922,18338,128726,24805,91225,12696,2119.0
2019,Arkansas,3020985,17547,237,1576,13314,86029,17706,60843,7480,2420.0
2019,Arizona,7291843,32603,397,6305,22251,177628,29170,130427,18031,3650.0
2019,California,39437610,174341,1690,52306,105544,921177,152551,626865,141761,14801.0
2019,Colorado,5758486,22149,229,3716,14117,150564,20266,108575,21723,4087.0
2019,Connecticut,3566022,6583,107,1942,3737,51076,6468,38616,5992,797.0
2019,District of Columbia,708253,7403,166,2714,4178,30819,1843,26643,2333,345.0
2019,Delaware,976668,4128,47,789,2963,21932,2984,17343,1605,329.0
2019,Florida,21492056,81291,1122,16234,55472,460966,63338,358537,39091,8463.0
2019,Georgia,10628020,34666,605,7488,23568,294817,37476,234850,22491,3005.0
2019,Hawaii,1415615,3745,37,1079,2004,40617,5534,29878,5205,625.0
2019,Iowa,3159596,9086,70,919,6732,58446,12406,40479,5561,1365.0
2019,Idaho,1789060,4162,28,161,3055,22244,4045,16591,1608,918.0
2019,Illinois,12667017,52601,851,12660,32929,235033,34789,181225,19019,6161.0
2019,Indiana,6731010,25006,373,5335,16745,131097,21586,95745,13766,2553.0
2019,Kansas,2912635,11811,95,1157,9059,66306,9996,49420,6890,1500.0
2019,Kentucky,4472345,9872,229,2162,5808,85387,15567,59535,10285,1673.0
2019,Louisiana,4658285,26072,547,4129,19114,148429,27440,110123,10866,2282.0
2019,Massachusetts,6894883,22662,153,3625,16640,81399,12323,62944,6132,2244.0
2019,Maryland,6054954,27511,545,9215,15807,118091,16872,89938,11281,1944.0
2019,Maine,1345770,1562,22,192,828,16791,2360,13705,726,520.0
2019,Michigan,9984795,43793,576,5352,30509,158317,28574,111900,17843,7356.0
2019,Minnesota,5640053,13395,127,3155,7614,117971,16026,90685,11260,2499.0
2019,Missouri,6140475,30680,576,4995,22090,163223,26617,115324,21282,3019.0
2019,Mississippi,2978227,7779,298,1620,4937,69727,18341,45665,5721,924.0
2019,Montana,1070123,4472,32,209,3552,23929,2968,18547,2414,679.0
2019,North Carolina,10501384,39773,653,7700,28056,251135,54033,178332,18770,3364.0
2019,North Dakota,763724,2302,25,184,1629,15270,2646,10785,1839,464.0
2019,Nebraska,1932571,5887,45,795,3763,39553,4763,29817,4973,1284.0
2019,New Hampshire,1360783,2152,33,327,1186,16552,1783,13826,943,606.0
2019,New Jersey,8891258,18382,263,5730,10852,118637,16399,91902,10336,1537.0
2019,New Mexico,2099634,17302,185,2477,13285,66744,14640,42749,9355,1355.0
2019,Nevada,3090771,15334,144,3289,9746,72028,15630,45127,11271,2155.0
2019,New York,19463131,70260,565,18165,44888,269787,28065,228672,13050,6642.0
2019,Ohio,11696507,34618,584,8861,19323,240540,44232,177610,18698,5850.0
2019,Oklahoma,3960676,17279,275,2383,12258,113504,26820,73199,13485,2363.0
2019,Oregon,4216116,12382,117,2329,8050,117567,15127,86922,15518,1886.0
2019,Pennsylvania,12798883,39160,676,9749,24390,179670,23324,143937,12409,4345.0
2019,Rhode Island,1058158,2357,26,421,1412,16312,2321,12628,1363,498.0
2019,South Carolina,5157702,26307,455,3325,19999,151970,27439,109366,15165,2528.0
2019,South Dakota,887127,3523,16,190,2670,15686,2662,11265,1759,647.0
2019,Tennessee,6830325,40908,515,6164,31286,181801,29969,132540,19292,2943.0
2019,Texas,28986794,122263,1432,29126,76402,697305,114494,504461,78350,15303.0
2019,Utah,3203383,7588,77,1130,4516,69469,8658,54078,6733,1865.0
2019,Virginia,8556642,17916,447,3520,11034,140944,13972,116656,10316,2915.0
2019,Vermont,624046,1293,11,71,913,8968,1286,7378,304,298.0
2019,Washington,7614024,23095,205,5356,14037,207539,34976,147778,24785,3497.0
2019,Wisconsin,5824581,17305,189,2994,11764,85796,12572,65687,7537,2358.0
2019,West Virginia,1795263,5725,100,347,4460,27327,5282,19825,2220,818.0
2019,Wyoming,580116,1247,13,67,844,9097,1394,6981,722,323.0
2019,TOTAL,328329953,1250393,16669,268483,822017,6995235,1118096,5152267,724872,143224.0
2020,Alaska,731158,6126,49,712,4233,16528,2775,11784,1969,1132.0
2020,Alabama,4921532,22322,471,2666,17577,105161,19660,74575,10926,1608.0
2020,Arkansas,3030522,20363,321,1577,16239,79200,15854,55413,7933,2226.0
2020,Arizona,7421401,35980,513,6211,25993,165323,24488,122898,17937,3263.0
2020,California,39368078,174026,2203,44728,113646,842054,145529,528202,168323,13449.0
2020,Colorado,5807719,24570,294,3964,16660,164582,23246,110884,30452,3652.0
2020,Connecticut,3557006,6459,140,2033,3692,55670,6656,40592,8422,594.0
2020,District of Columbia,712816,7127,201,2373,4242,24899,1964,19536,3399,311.0
2020,Delaware,986809,4262,73,700,3228,19355,2508,15182,1665,261.0
2020,Florida,21733312,83368,1290,13521,60871,384556,52293,293992,38271,7686.0
2020,Georgia,10710017,42850,943,7016,31471,214988,31139,158343,25506,3420.0
2020,Hawaii,1407006,3576,41,867,2099,33928,4630,23954,5344,569.0
2020,Iowa,3163561,9601,111,943,7258,53725,11739,35751,6235,1289.0
2020,Idaho,1826913,4432,41,174,3385,20313,3731,14815,1767,832.0
2020,Illinois,12587530,53612,1151,12261,35110,196287,31020,143935,21332,5090.0
2020,Indiana,6754953,24161,505,4215,17093,120453,18938,86080,15435,2348.0
2020,Kansas,2913805,12385,100,928,10094,64077,9655,47193,7229,1263.0
2020,Kentucky,4477251,11600,323,2369,7537,79673,15407,52769,11497,1371.0
2020,Louisiana,4645318,29704,734,3747,23087,133989,23698,97891,12400,2136.0
2020,Massachusetts,6893574,21288,160,3015,16262,72602,10323,55444,6835,1851.0
2020,Maryland,6055802,24215,553,7174,14756,97487,15261,71757,10469,1732.0
2020,Maine,1350141,1466,22,170,788,15610,2009,12739,862,486.0
2020,Michigan,9966555,47641,754,4438,36384,135633,23231,94017,18385,6065.0
2020,Minnesota,5657342,15698,190,3877,9420,120212,17370,88696,14146,2211.0
2020,Missouri,6151548,33385,723,4575,25426,155698,23300,108209,24189,2661.0
2020,Mississippi,2966786,8638,315,1419,5756,62351,14488,41780,6083,1148.0
2020,Montana,1080577,5077,54,279,4146,22917,2919,17322,2676,598.0
2020,North Carolina,10600823,44451,852,7340,33337,236026,49952,165554,20520,2922.0
2020,North Dakota,765309,2518,32,151,1939,16256,3196,10986,2074,396.0
2020,Nebraska,1937552,6473,69,799,4442,36991,4455,27488,5048,1163.0
2020,New Hampshire,1366275,2000,12,280,1166,15014,1412,12558,1044,542.0
2020,New Jersey,8882371,17353,329,4384,11363,102875,12983,79614,10278,1277.0
2020,New Mexico,2106319,16393,164,2086,12973,59859,13665,37188,9006,1170.0
2020,Nevada,3138259,14445,180,2785,9629,60462,11574,38332,10556,1851.0
2020,New York,19336776,70339,808,17525,46538,272788,32003,221129,19656,5468.0
2020,Ohio,11693217,36104,820,7826,22406,216363,37279,159007,20077,5052.0
2020,Oklahoma,3980783,18255,296,2351,13506,107705,24415,68243,15047,2102.0
2020,Oregon,4241507,12380,125,2180,8510,112782,14386,81811,16585,1565.0
2020,Pennsylvania,12783254,49793,1009,10728,33828,210167,31774,162919,15474,4228.0
2020,Rhode Island,1057125,2440,32,336,1665,13166,1763,9894,1509,407.0
2020,South Carolina,5218040,27691,549,3122,21934,141987,23377,103892,14718,2086.0
2020,South Dakota,892717,4476,40,274,3563,17468,3036,12117,2315,599.0
2020,Tennessee,6886834,46328,663,5575,37412,171675,26479,124098,21098,2678.0
2020,Texas,29360759,131084,1931,26834,88810,659160,108851,466033,84276,13509.0
2020,Utah,3249879,8471,102,1362,5198,80091,9444,60359,10288,1809.0
2020,Virginia,8590563,17925,524,2947,12175,125114,11465,102796,10853,2279.0
2020,Vermont,623347,1081,14,64,790,7586,961,6361,264,213.0
2020,Washington,7693612,22596,301,5183,14435,210223,40167,142657,27399,2677.0
